"Id","Category","Control","Impact","ServiceName","ResourceType","Key","Message","State","Version","Description","LongDescription","Benefits","Tip","LearnMoreLink"
"33b66f53-738a-4200-8672-63c47a15144e","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","Cisco1000vANUpgradeRecommendation","Upgrade your Network Virtual Appliance Version to enable Accelerated Networking on all platforms.","Disabled","1","Update to the latest version of your Cisco Cloud Services Router 1000V product for Accelerated Networking support.","We have identified that your Virtual Machine might be running a version of software image that is running older drivers for Accelerated Networking (AN). It has a synthetic network interface which, either, is not AN capable or is not compatible with all Azure hardware. It is recommended that you upgrade to the latest version of the image that addresses this issue and enable Accelerated Networking. Please contact your vendor for further instructions on how to upgrade your Network Virtual Appliance Image.","Faster network throughput with lower latency.","Upgrade your Network Virtual Appliance image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"7747ce74-9209-4fe4-8dd8-6cd74ac1c9ba","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","CiscoCSRNVAAccelNet","Accelerated Networking Recommendation for Cisco Cloud Services Router 1000V","Disabled","1","Cisco Cloud Services Router 1000V may experience high CPU utilization, reduced throughput and high latency.","We have identified that your Virtual Machine might be running a version of Cisco Cloud Services Router 1000V Image that is running older drivers for Accelerated Networking, which may cause the product to revert to using the standard, synthetic network interface which does not use Accelerated Networking. It is recommended that you upgrade to a newer version of the image that addresses this issue and enable Accelerated Networking. Please contact Cisco for further instructions on how to upgrade your Network Virtual Appliance Image.","You will not experience an unexpected degradation in network performance.","Upgrade Cisco Cloud Services Router 1000V image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"48432aa1-f081-4de9-9e7e-e2e6a7d354bb","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","F5BigIpANUpgradeRecommendation","Upgrade your Network Virtual Appliance Version to enable Accelerated Networking on all platforms.","Disabled","1","Update to the latest version of your F5 BigIp product for Accelerated Networking support.","We have identified that your Virtual Machine might be running a version of software image that is running older drivers for Accelerated Networking (AN). It has a synthetic network interface which, either, is not AN capable or is not compatible with all Azure hardware. It is recommended that you upgrade to the latest version of the image that addresses this issue and enable Accelerated Networking. Please contact your vendor for further instructions on how to upgrade your Network Virtual Appliance Image.","Faster network throughput with lower latency.","Upgrade your Network Virtual Appliance image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"a71bfb94-b9e8-473e-b0a5-9fafc92cdb05","Operational Excellence",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","GetF5vulnK03009991","NVA Image no longer suppported and not available in Market Place","Disabled","1","The iControl REST interface has an unauthenticated remote command execution vulnerability.","This vulnerability allows for unauthenticated attackers with network access to the iControl REST interface, through the BIG-IP management interface and self IP addresses, to execute arbitrary system commands, create or delete files, and disable services. This vulnerability can only be exploited through the control plane and cannot be exploited through the data plane. Exploitation can lead to complete system compromise. The BIG-IP system in Appliance mode is also vulnerable","Avoid security incidents and unauthorized access to VM.","Please review the information in the link ","https://support.f5.com/csp/article/K03009991"
"148fec38-cb1b-46ad-84b9-41233d07d4d9","Operational Excellence",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","GetVmListANDisabled","NVA Accellerated Networking enabled but not working","Disabled","1","NVA Accelerated Networking enabled but potentially not working.","Desired state for Accelerated Networking is set to ‘true’ for one or more interfaces on this VM, but actual state for accelerated networking is not enabled.","Accelerated Networking offers improvements in network performance and reduced latency.","Please review the information in the link","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli"
"c571b9b2-fe79-4785-8083-30b7b57a4f3d","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","NetAppNVAAccelNet","Accelerated Networking Recommendation for NetApp Cloud Volumes ONTAP","Disabled","1","NetApp Cloud Volumes ONTAP may experience high CPU utilization, reduced throughput and high latency.","We have identified that your Virtual Machine might be running a version of NetApp Cloud Volumes ONTAP Image that is running older drivers for Accelerated Networking, which may cause the product to revert to using the standard, synthetic network interface which does not use Accelerated Networking. It is recommended that you upgrade to a newer version of the image that addresses this issue and enable Accelerated Networking. Please contact NetApp for further instructions on how to upgrade your Network Virtual Appliance Image.","You will not experience an unexpected degradation in network performance.","Upgrade NetApp Cloud Volumes ONTAP image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"4dce8273-2f9d-4c20-91ab-9485b03b7d10","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","NetAppANUpgradeRecommendation","Upgrade your Network Virtual Appliance Version to enable Accelerated Networking on all platforms.","Disabled","1","Update to the latest version of your NetApp product for Accelerated Networking support.","We have identified that your Virtual Machine might be running a version of software image that is running older drivers for Accelerated Networking (AN). It has a synthetic network interface which, either, is not AN capable or is not compatible with all Azure hardware. It is recommended that you upgrade to the latest version of the image that addresses this issue and enable Accelerated Networking. Please contact your vendor for further instructions on how to upgrade your Network Virtual Appliance Image.","Faster network throughput with lower latency.","Upgrade your Network Virtual Appliance image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
"010692cc-0668-43fa-b7dc-6766efb22e59","Performance",,"High","NVA","microsoft.compute/virtualmachines","NVAHighCPU","NVA with high CPU","Disabled","1","Consider increasing the size of your NVA to address persistent high CPU","When NVAs run at high CPU, packets can get dropped resulting in connection failures or high latency due to network retransmits. Your NVA is running at high CPU, so you should consider increasing the VM size as allowed by the NVA vendor's licensing requirements.","Reduce the odds of packet drops","","https://aka.ms/NVAHighCPU"
"f266acba-699d-4900-ae93-1bb488fd69df","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","NvaMaxFlowLimit","NVA VM Instance Maximum Flow Limit","Disabled","1.1","NVA may see traffic loss due to hitting the maximum number of flows.","Packet loss has been observed for this Virtual Machine due to hitting or exceeding the maximum number of flows for a VM instance of this size on Azure","You will see increased performance","Scale to use more VMs or increase the VM size to more than 8 cores","https://docs.microsoft.com/azure/virtual-network/virtual-machine-network-throughput"
"e9a96e96-c68f-4604-b9ff-6b57ffb693da","Performance",,"Medium","NVA Engineering","microsoft.compute/virtualmachines","PaloAltoNVAAccelNet","Accelerated Networking Recommendation for Palo Alto Networks VM-Series Firewall","Disabled","1","Palo Alto Networks VM-Series Firewall may experience high CPU utilization, reduced throughput and high latency.","We have identified that your Virtual Machine might be running a version of Palo Alto Networks VM-Series Firewall Image that is running older drivers for Accelerated Networking, which may cause the product to revert to using the standard, synthetic network interface which does not use Accelerated Networking. It is recommended that you upgrade to a newer version of the image that addresses this issue and enable Accelerated Networking. Please contact Palo Alto Networks for further instructions on how to upgrade your Network Virtual Appliance Image.","You will not experience an unexpected degradation in network performance.","Upgrade Palo Alto Networks VM-Series Firewall image version to eliminate any unexpected degradation in network performance.","https://docs.microsoft.com/azure/virtual-network/create-vm-accelerated-networking-cli#enable-accelerated-networking-on-existing-vms"
